Latitude,Longitude,Hour in the year,Year,Slope elevation angle,Slope azimuth angle,cos_i,elev
43.075,64.704,3161,2011,61.417,-63.642,-0.62871,19.054
43.075,64.704,3034,2011,61.417,-63.642,0.86066,56.46
43.075,64.704,2541,2011,61.417,-63.642,-0.95557,-25.348
43.075,64.704,5064,2011,61.417,-63.642,-0.52973,-28.421
43.075,64.704,8710,2011,61.417,-63.642,-0.84068,-60.886
43.075,64.704,4286,2011,61.417,-63.642,0.082942,55.784
43.075,64.704,8583,2011,61.417,-63.642,-0.2036,9.3353
43.075,64.704,1528,2011,61.417,-63.642,-0.40433,15.762
43.075,64.704,7781,2011,61.417,-63.642,0.65335,-18.155
43.075,64.704,6803,2011,42.763,129.26,0.077663,39.623
43.075,64.704,7154,2011,42.763,129.26,-0.67894,-44.57
43.075,64.704,6014,2011,42.763,129.26,0.58097,41.461
43.075,64.704,1127,2011,42.763,129.26,-0.28086,-56.945
43.075,64.704,4809,2011,42.763,129.26,0.12957,48.633
43.075,64.704,6138,2011,42.763,129.26,0.55169,-1.5693
43.075,64.704,767,2011,42.763,129.26,-0.34551,-61.482
43.075,64.704,295,2011,42.763,129.26,-0.6973,-2.6092
43.075,64.704,2888,2011,42.763,129.26,-0.067275,35.835
43.075,64.704,8083,2011,42.763,129.26,0.058651,-30.9
43.075,64.704,5257,2011,59.605,-92.988,0.05655,-28.275
43.075,64.704,7212,2011,59.605,-92.988,0.11353,33.342
43.075,64.704,3794,2011,59.605,-92.988,0.34581,-16.7
43.075,64.704,7402,2011,59.605,-92.988,0.50282,28.234
43.075,64.704,5442,2011,59.605,-92.988,-0.76151,7.0949
43.075,64.704,7592,2011,59.605,-92.988,0.72616,13.066
43.075,64.704,968,2011,59.605,-92.988,0.78936,11.327
43.075,64.704,2403,2011,59.605,-92.988,0.48217,-22.005
43.075,64.704,6554,2011,59.605,-92.988,0.2314,-38.02
43.075,64.704,3621,2011,59.605,-92.988,-0.61102,-15.436
43.075,64.704,8,2011,74.419,-169.57,-0.43985,6.3042
43.075,64.704,4128,2011,74.419,-169.57,0.7725,-23.375
43.075,64.704,3336,2011,74.419,-169.57,0.73489,-26.893
43.075,64.704,4437,2011,74.419,-169.57,0.54533,-13.864
43.075,64.704,1804,2011,74.419,-169.57,0.33843,-20.811
43.075,64.704,2111,2011,74.419,-169.57,0.45913,-42.32
43.075,64.704,5617,2011,74.419,-169.57,0.65012,-32.567
43.075,64.704,5811,2011,74.419,-169.57,0.55487,-21.289
43.075,64.704,1726,2011,74.419,-169.57,0.27421,-42.855
43.075,64.704,8264,2011,74.419,-169.57,-0.45843,7.7707
43.075,64.704,445,2011,49.932,176.12,-0.37842,24.671
43.075,64.704,2051,2011,49.932,176.12,-0.017104,48.113
43.075,64.704,5165,2011,49.932,176.12,0.26161,3.6828
43.075,64.704,6863,2011,49.932,176.12,-0.079763,-54.269
43.075,64.704,1308,2011,49.932,176.12,-0.21441,37.381
43.075,64.704,8014,2011,49.932,176.12,-0.30587,-61.59
43.075,64.704,4669,2011,49.932,176.12,0.33874,63.788
43.075,64.704,669,2011,49.932,176.12,-0.24165,-45.737
43.075,64.704,6421,2011,49.932,176.12,-0.041713,42.016
43.075,64.704,2771,2011,49.932,176.12,0.17404,59.188
43.075,64.704,3893,2011,45.561,40.611,-0.53097,8.6571
43.075,64.704,3161,2011,45.561,40.611,0.59843,19.054
43.075,64.704,3034,2011,45.561,40.611,0.60816,56.46
43.075,64.704,2541,2011,45.561,40.611,-0.35216,-25.348
43.075,64.704,5064,2011,45.561,40.611,-0.83292,-28.421
43.075,64.704,8710,2011,45.561,40.611,-0.57608,-60.886
43.075,64.704,4286,2011,45.561,40.611,0.94273,55.784
43.075,64.704,8583,2011,45.561,40.611,0.81576,9.3353
43.075,64.704,1528,2011,45.561,40.611,0.81315,15.762
43.075,64.704,7781,2011,45.561,40.611,-0.5591,-18.155
43.075,64.704,6803,2011,48.644,-97.448,0.43755,39.623
43.075,64.704,7154,2011,48.644,-97.448,0.026668,-44.57
43.075,64.704,6014,2011,48.644,-97.448,-0.036697,41.461
43.075,64.704,1127,2011,48.644,-97.448,-0.67942,-56.945
43.075,64.704,4809,2011,48.644,-97.448,0.93935,48.633
43.075,64.704,6138,2011,48.644,-97.448,-0.74579,-1.5693
43.075,64.704,767,2011,48.644,-97.448,-0.70803,-61.482
43.075,64.704,295,2011,48.644,-97.448,0.585,-2.6092
43.075,64.704,2888,2011,48.644,-97.448,0.95389,35.835
43.075,64.704,8083,2011,48.644,-97.448,-0.98083,-30.9
43.075,64.704,5257,2011,4.448,-35.461,-0.51104,-28.275
43.075,64.704,7212,2011,4.448,-35.461,0.59325,33.342
43.075,64.704,3794,2011,4.448,-35.461,-0.31318,-16.7
43.075,64.704,7402,2011,4.448,-35.461,0.53843,28.234
43.075,64.704,5442,2011,4.448,-35.461,0.065789,7.0949
43.075,64.704,7592,2011,4.448,-35.461,0.29862,13.066
43.075,64.704,968,2011,4.448,-35.461,0.26622,11.327
43.075,64.704,2403,2011,4.448,-35.461,-0.37405,-22.005
43.075,64.704,6554,2011,4.448,-35.461,-0.61885,-38.02
43.075,64.704,3621,2011,4.448,-35.461,-0.34004,-15.436
43.075,64.704,8,2011,71.418,71.029,-0.45362,6.3042
43.075,64.704,4128,2011,71.418,71.029,-0.46954,-23.375
43.075,64.704,3336,2011,71.418,71.029,-0.49957,-26.893
43.075,64.704,4437,2011,71.418,71.029,0.23696,-13.864
43.075,64.704,1804,2011,71.418,71.029,-0.9992,-20.811
43.075,64.704,2111,2011,71.418,71.029,-0.25578,-42.32
43.075,64.704,5617,2011,71.418,71.029,-0.69756,-32.567
43.075,64.704,5811,2011,71.418,71.029,-0.95929,-21.289
43.075,64.704,1726,2011,71.418,71.029,0.024075,-42.855
43.075,64.704,8264,2011,71.418,71.029,-0.41753,7.7707
43.075,64.704,445,2011,66.724,31.658,0.97474,24.671
43.075,64.704,2051,2011,66.724,31.658,0.69426,48.113
43.075,64.704,5165,2011,66.724,31.658,-0.69993,3.6828
43.075,64.704,6863,2011,66.724,31.658,-0.71093,-54.269
43.075,64.704,1308,2011,66.724,31.658,0.87248,37.381
43.075,64.704,8014,2011,66.724,31.658,-0.4242,-61.59
43.075,64.704,4669,2011,66.724,31.658,0.75467,63.788
43.075,64.704,669,2011,66.724,31.658,-0.15745,-45.737
43.075,64.704,6421,2011,66.724,31.658,0.94667,42.016
43.075,64.704,2771,2011,66.724,31.658,0.63902,59.188
-27.804,-100.32,3893,2011,51.437,-29.344,-0.042877,-19.172
-27.804,-100.32,3161,2011,51.437,-29.344,-0.59687,0.027277
-27.804,-100.32,3034,2011,51.437,-29.344,0.096338,39.46
-27.804,-100.32,2541,2011,51.437,-29.344,-0.57921,-48.404
-27.804,-100.32,5064,2011,51.437,-29.344,-0.48283,-80.113
-27.804,-100.32,8710,2011,51.437,-29.344,0.0050452,-33.227
-27.804,-100.32,4286,2011,51.437,-29.344,-0.37054,29.408
-27.804,-100.32,8583,2011,51.437,-29.344,0.22506,45.208
-27.804,-100.32,1528,2011,51.437,-29.344,-0.13402,27.642
-27.804,-100.32,7781,2011,51.437,-29.344,0.63801,3.6757
-27.804,-100.32,6803,2011,19.242,36.396,0.76036,68.251
-27.804,-100.32,7154,2011,19.242,36.396,-0.51723,-35.072
-27.804,-100.32,6014,2011,19.242,36.396,0.62509,42.353
-27.804,-100.32,1127,2011,19.242,36.396,-0.48835,-47.915
-27.804,-100.32,4809,2011,19.242,36.396,0.13576,26.876
-27.804,-100.32,6138,2011,19.242,36.396,0.080853,-6.7434
-27.804,-100.32,767,2011,19.242,36.396,-0.42058,-43.359
-27.804,-100.32,295,2011,19.242,36.396,0.27344,24.78
-27.804,-100.32,2888,2011,19.242,36.396,0.06879,21.951
-27.804,-100.32,8083,2011,19.242,36.396,0.17334,-7.6792
-27.804,-100.32,5257,2011,24.602,-120.99,-0.78277,-69.528
-27.804,-100.32,7212,2011,24.602,-120.99,0.87096,73.272
-27.804,-100.32,3794,2011,24.602,-120.99,-0.58589,-58.14
-27.804,-100.32,7402,2011,24.602,-120.99,0.99928,66.947
-27.804,-100.32,5442,2011,24.602,-120.99,-0.45678,-9.5295
-27.804,-100.32,7592,2011,24.602,-120.99,0.87453,42.011
-27.804,-100.32,968,2011,24.602,-120.99,0.80712,33.971
-27.804,-100.32,2403,2011,24.602,-120.99,-0.34811,-39.558
-27.804,-100.32,6554,2011,24.602,-120.99,-0.49063,-42.685
-27.804,-100.32,3621,2011,24.602,-120.99,-0.944,-53.634
-27.804,-100.32,8,2011,4.9724,107.36,0.56714,39.46
-27.804,-100.32,4128,2011,4.9724,107.36,-0.99867,-84.216
-27.804,-100.32,3336,2011,4.9724,107.36,-0.99395,-80.626
-27.804,-100.32,4437,2011,4.9724,107.36,-0.73808,-52.379
-27.804,-100.32,1804,2011,4.9724,107.36,-0.47418,-23.338
-27.804,-100.32,2111,2011,4.9724,107.36,-0.88529,-63.476
-27.804,-100.32,5617,2011,4.9724,107.36,-0.94225,-65.881
-27.804,-100.32,5811,2011,4.9724,107.36,-0.70171,-39.612
-27.804,-100.32,1726,2011,4.9724,107.36,-0.73135,-49.538
-27.804,-100.32,8264,2011,4.9724,107.36,0.59944,41.727
-27.804,-100.32,445,2011,33.631,115.56,0.959,72.777
-27.804,-100.32,2051,2011,33.631,115.56,0.72041,57.533
-27.804,-100.32,5165,2011,33.631,115.56,-0.68588,-18.175
-27.804,-100.32,6863,2011,33.631,115.56,-0.7499,-53.565
-27.804,-100.32,1308,2011,33.631,115.56,0.8771,71.533
-27.804,-100.32,8014,2011,33.631,115.56,-0.48426,-35.889
-27.804,-100.32,4669,2011,33.631,115.56,0.82874,37.543
-27.804,-100.32,669,2011,33.631,115.56,-0.20196,-27.711
-27.804,-100.32,6421,2011,33.631,115.56,0.97559,56.022
-27.804,-100.32,2771,2011,33.631,115.56,0.68841,47.564
-27.804,-100.32,3893,2011,43.765,-7.1096,-0.34586,-19.172
-27.804,-100.32,3161,2011,43.765,-7.1096,-0.31968,0.027277
-27.804,-100.32,3034,2011,43.765,-7.1096,0.03807,39.46
-27.804,-100.32,2541,2011,43.765,-7.1096,-0.46304,-48.404
-27.804,-100.32,5064,2011,43.765,-7.1096,-0.59454,-80.113
-27.804,-100.32,8710,2011,43.765,-7.1096,0.073772,-33.227
-27.804,-100.32,4286,2011,43.765,-7.1096,-0.17311,29.408
-27.804,-100.32,8583,2011,43.765,-7.1096,0.504,45.208
-27.804,-100.32,1528,2011,43.765,-7.1096,0.17204,27.642
-27.804,-100.32,7781,2011,43.765,-7.1096,0.36822,3.6757
-27.804,-100.32,6803,2011,57.922,79.806,0.3398,68.251
-27.804,-100.32,7154,2011,57.922,79.806,-0.73243,-35.072
-27.804,-100.32,6014,2011,57.922,79.806,0.76718,42.353
-27.804,-100.32,1127,2011,57.922,79.806,-0.10505,-47.915
-27.804,-100.32,4809,2011,57.922,79.806,-0.37654,26.876
-27.804,-100.32,6138,2011,57.922,79.806,0.76439,-6.7434
-27.804,-100.32,767,2011,57.922,79.806,-0.071704,-43.359
-27.804,-100.32,295,2011,57.922,79.806,-0.48831,24.78
-27.804,-100.32,2888,2011,57.922,79.806,-0.53129,21.951
-27.804,-100.32,8083,2011,57.922,79.806,0.7186,-7.6792
-27.804,-100.32,5257,2011,0.9522,-44.823,-0.93108,-69.528
-27.804,-100.32,7212,2011,0.9522,-44.823,0.95291,73.272
-27.804,-100.32,3794,2011,0.9522,-44.823,-0.84293,-58.14
-27.804,-100.32,7402,2011,0.9522,-44.823,0.92199,66.947
-27.804,-100.32,5442,2011,0.9522,-44.823,-0.17905,-9.5295
-27.804,-100.32,7592,2011,0.9522,-44.823,0.67784,42.011
-27.804,-100.32,968,2011,0.9522,-44.823,0.56823,33.971
-27.804,-100.32,2403,2011,0.9522,-44.823,-0.62593,-39.558
-27.804,-100.32,6554,2011,0.9522,-44.823,-0.66585,-42.685
-27.804,-100.32,3621,2011,0.9522,-44.823,-0.81207,-53.634
-27.804,-100.32,8,2011,13.628,61.78,0.47077,39.46
-27.804,-100.32,4128,2011,13.628,61.78,-0.97251,-84.216
-27.804,-100.32,3336,2011,13.628,61.78,-0.96271,-80.626
-27.804,-100.32,4437,2011,13.628,61.78,-0.64542,-52.379
-27.804,-100.32,1804,2011,13.628,61.78,-0.54289,-23.338
-27.804,-100.32,2111,2011,13.628,61.78,-0.78376,-63.476
-27.804,-100.32,5617,2011,13.628,61.78,-0.92473,-65.881
-27.804,-100.32,5811,2011,13.628,61.78,-0.75742,-39.612
-27.804,-100.32,1726,2011,13.628,61.78,-0.59256,-49.538
-27.804,-100.32,8264,2011,13.628,61.78,0.50316,41.727
-27.804,-100.32,445,2011,33.498,-132.85,0.72758,72.777
-27.804,-100.32,2051,2011,33.498,-132.85,0.97198,57.533
-27.804,-100.32,5165,2011,33.498,-132.85,0.18216,-18.175
-27.804,-100.32,6863,2011,33.498,-132.85,-0.93718,-53.565
-27.804,-100.32,1308,2011,33.498,-132.85,0.8999,71.533
-27.804,-100.32,8014,2011,33.498,-132.85,-0.906,-35.889
-27.804,-100.32,4669,2011,33.498,-132.85,0.66759,37.543
-27.804,-100.32,669,2011,33.498,-132.85,-0.87635,-27.711
-27.804,-100.32,6421,2011,33.498,-132.85,0.69854,56.022
-27.804,-100.32,2771,2011,33.498,-132.85,0.92779,47.564
-0.98211,15.358,3893,2011,27.515,-1.5793,-0.37939,-13.778
-0.98211,15.358,3161,2011,27.515,-1.5793,0.038863,12.786
-0.98211,15.358,3034,2011,27.515,-1.5793,0.60591,56.53
-0.98211,15.358,2541,2011,27.515,-1.5793,-0.70933,-44.731
-0.98211,15.358,5064,2011,27.515,-1.5793,-0.98455,-72.53
-0.98211,15.358,8710,2011,27.515,-1.5793,-0.51638,-51.985
-0.98211,15.358,4286,2011,27.515,-1.5793,0.50817,52.402
-0.98211,15.358,8583,2011,27.515,-1.5793,0.74663,40.552
-0.98211,15.358,1528,2011,27.515,-1.5793,0.50961,32.462
-0.98211,15.358,7781,2011,27.515,-1.5793,0.014766,-10.063
-0.98211,15.358,6803,2011,73.038,51.08,0.20192,77.202
-0.98211,15.358,7154,2011,73.038,51.08,-0.50869,-53.425
-0.98211,15.358,6014,2011,73.038,51.08,0.56046,58.422
-0.98211,15.358,1127,2011,73.038,51.08,0.093387,-67.665
-0.98211,15.358,4809,2011,73.038,51.08,-0.53448,39.882
-0.98211,15.358,6138,2011,73.038,51.08,0.69614,-1.4335
-0.98211,15.358,767,2011,73.038,51.08,0.14157,-64.713
-0.98211,15.358,295,2011,73.038,51.08,-0.39117,12.731
-0.98211,15.358,2888,2011,73.038,51.08,-0.6319,29.627
-0.98211,15.358,8083,2011,73.038,51.08,0.80388,-16.173
-0.98211,15.358,5257,2011,69.041,-140.71,-0.0071937,-69.444
-0.98211,15.358,7212,2011,69.041,-140.71,0.15306,77.144
-0.98211,15.358,3794,2011,69.041,-140.71,0.26179,-53.113
-0.98211,15.358,7402,2011,69.041,-140.71,0.37421,60.873
-0.98211,15.358,5442,2011,69.041,-140.71,-0.39309,0.89436
-0.98211,15.358,7592,2011,69.041,-140.71,0.44337,32.815
-0.98211,15.358,968,2011,69.041,-140.71,0.49417,26.194
-0.98211,15.358,2403,2011,69.041,-140.71,0.25686,-44.57
-0.98211,15.358,6554,2011,69.041,-140.71,-0.027033,-56.894
-0.98211,15.358,3621,2011,69.041,-140.71,-0.3602,-42.283
-0.98211,15.358,8,2011,75.213,-154.63,0.11444,27.431
-0.98211,15.358,4128,2011,75.213,-154.63,0.097182,-67.546
-0.98211,15.358,3336,2011,75.213,-154.63,0.049499,-71.093
-0.98211,15.358,4437,2011,75.213,-154.63,-0.10966,-40.512
-0.98211,15.358,1804,2011,75.213,-154.63,0.18666,-31.734
-0.98211,15.358,2111,2011,75.213,-154.63,-0.31891,-73.987
-0.98211,15.358,5617,2011,75.213,-154.63,0.021815,-71.979
-0.98211,15.358,5811,2011,75.213,-154.63,0.23564,-44.314
-0.98211,15.358,1726,2011,75.213,-154.63,-0.49062,-57.78
-0.98211,15.358,8264,2011,75.213,-154.63,0.11615,29.764
-0.98211,15.358,445,2011,15.225,-74.523,0.85931,67.003
-0.98211,15.358,2051,2011,15.225,-74.523,0.99118,73.612
-0.98211,15.358,5165,2011,15.225,-74.523,-0.05019,-15.733
-0.98211,15.358,6863,2011,15.225,-74.523,-0.97302,-75.736
-0.98211,15.358,1308,2011,15.225,-74.523,0.97623,80.991
-0.98211,15.358,8014,2011,15.225,-74.523,-0.87318,-55.374
-0.98211,15.358,4669,2011,15.225,-74.523,0.78075,63.589
-0.98211,15.358,669,2011,15.225,-74.523,-0.76572,-39.204
-0.98211,15.358,6421,2011,15.225,-74.523,0.84484,72.59
-0.98211,15.358,2771,2011,15.225,-74.523,0.94865,69.897
-0.98211,15.358,3893,2011,12.23,-22.397,-0.23705,-13.778
-0.98211,15.358,3161,2011,12.23,-22.397,0.080032,12.786
-0.98211,15.358,3034,2011,12.23,-22.397,0.79318,56.53
-0.98211,15.358,2541,2011,12.23,-22.397,-0.77595,-44.731
-0.98211,15.358,5064,2011,12.23,-22.397,-0.99256,-72.53
-0.98211,15.358,8710,2011,12.23,-22.397,-0.7274,-51.985
-0.98211,15.358,4286,2011,12.23,-22.397,0.65772,52.402
-0.98211,15.358,8583,2011,12.23,-22.397,0.65821,40.552
-0.98211,15.358,1528,2011,12.23,-22.397,0.47566,32.462
-0.98211,15.358,7781,2011,12.23,-22.397,-0.029252,-10.063
-0.98211,15.358,6803,2011,38.313,86.982,0.64763,77.202
-0.98211,15.358,7154,2011,38.313,86.982,-0.96406,-53.425
-0.98211,15.358,6014,2011,38.313,86.982,0.98117,58.422
-0.98211,15.358,1127,2011,38.313,86.982,-0.52983,-67.665
-0.98211,15.358,4809,2011,38.313,86.982,0.073143,39.882
-0.98211,15.358,6138,2011,38.313,86.982,0.59586,-1.4335
-0.98211,15.358,767,2011,38.313,86.982,-0.5161,-64.713
-0.98211,15.358,295,2011,38.313,86.982,-0.37569,12.731
-0.98211,15.358,2888,2011,38.313,86.982,-0.13294,29.627
-0.98211,15.358,8083,2011,38.313,86.982,0.33961,-16.173
-0.98211,15.358,5257,2011,40.137,-143.16,-0.49011,-69.444
-0.98211,15.358,7212,2011,40.137,-143.16,0.60833,77.144
-0.98211,15.358,3794,2011,40.137,-143.16,-0.23709,-53.113
-0.98211,15.358,7402,2011,40.137,-143.16,0.69715,60.873
-0.98211,15.358,5442,2011,40.137,-143.16,-0.23816,0.89436
-0.98211,15.358,7592,2011,40.137,-143.16,0.56449,32.815
-0.98211,15.358,968,2011,40.137,-143.16,0.54678,26.194
-0.98211,15.358,2403,2011,40.137,-143.16,-0.19889,-44.57
-0.98211,15.358,6554,2011,40.137,-143.16,-0.46509,-56.894
-0.98211,15.358,3621,2011,40.137,-143.16,-0.57676,-42.283
-0.98211,15.358,8,2011,53.272,155.81,-0.26758,27.431
-0.98211,15.358,4128,2011,53.272,155.81,-0.27293,-67.546
-0.98211,15.358,3336,2011,53.272,155.81,-0.33599,-71.093
-0.98211,15.358,4437,2011,53.272,155.81,0.1041,-40.512
-0.98211,15.358,1804,2011,53.272,155.81,-0.61963,-31.734
-0.98211,15.358,2111,2011,53.272,155.81,-0.45266,-73.987
-0.98211,15.358,5617,2011,53.272,155.81,-0.51454,-71.979
-0.98211,15.358,5811,2011,53.272,155.81,-0.54489,-44.314
-0.98211,15.358,1726,2011,53.272,155.81,-0.37843,-57.78
-0.98211,15.358,8264,2011,53.272,155.81,-0.23827,29.764
-0.98211,15.358,445,2011,18.499,-101.7,0.78757,67.003
-0.98211,15.358,2051,2011,18.499,-101.7,0.99931,73.612
-0.98211,15.358,5165,2011,18.499,-101.7,0.046559,-15.733
-0.98211,15.358,6863,2011,18.499,-101.7,-0.98875,-75.736
-0.98211,15.358,1308,2011,18.499,-101.7,0.94287,80.991
-0.98211,15.358,8014,2011,18.499,-101.7,-0.93526,-55.374
-0.98211,15.358,4669,2011,18.499,-101.7,0.80478,63.589
-0.98211,15.358,669,2011,18.499,-101.7,-0.83913,-39.204
-0.98211,15.358,6421,2011,18.499,-101.7,0.81205,72.59
-0.98211,15.358,2771,2011,18.499,-101.7,0.9802,69.897
-26.16,17.026,3893,2011,28.851,-51.013,-0.056466,-20.95
-26.16,17.026,3161,2011,28.851,-51.013,-0.42046,2.5838
-26.16,17.026,3034,2011,28.851,-51.013,0.52989,39.643
-26.16,17.026,2541,2011,28.851,-51.013,-0.83831,-46.473
-26.16,17.026,5064,2011,28.851,-51.013,-0.82433,-82.241
-26.16,17.026,8710,2011,28.851,-51.013,-0.43184,-33.46
-26.16,17.026,4286,2011,28.851,-51.013,0.07395,32.087
-26.16,17.026,8583,2011,28.851,-51.013,0.41649,47.335
-26.16,17.026,1528,2011,28.851,-51.013,0.08211,30.297
-26.16,17.026,7781,2011,28.851,-51.013,0.47687,1.0369
-26.16,17.026,6803,2011,22.842,-41.307,0.80738,68.706
-26.16,17.026,7154,2011,22.842,-41.307,-0.26317,-38.016
-26.16,17.026,6014,2011,22.842,-41.307,0.38232,45.149
-26.16,17.026,1127,2011,22.842,-41.307,-0.58456,-48.416
-26.16,17.026,4809,2011,22.842,-41.307,0.39812,26.287
-26.16,17.026,6138,2011,22.842,-41.307,-0.3359,-4.3742
-26.16,17.026,767,2011,22.842,-41.307,-0.5148,-44.003
-26.16,17.026,295,2011,22.842,-41.307,0.64312,22.157
-26.16,17.026,2888,2011,22.842,-41.307,0.40086,20.819
-26.16,17.026,8083,2011,22.842,-41.307,-0.18908,-6.474
-26.16,17.026,5257,2011,8.5491,168.37,-0.97335,-72.465
-26.16,17.026,7212,2011,8.5491,168.37,0.99407,75.733
-26.16,17.026,3794,2011,8.5491,168.37,-0.87475,-60.49
-26.16,17.026,7402,2011,8.5491,168.37,0.9088,65.398
-26.16,17.026,5442,2011,8.5491,168.37,-0.059365,-6.9161
-26.16,17.026,7592,2011,8.5491,168.37,0.60304,39.601
-26.16,17.026,968,2011,8.5491,168.37,0.49042,31.647
-26.16,17.026,2403,2011,8.5491,168.37,-0.71086,-42.195
-26.16,17.026,6554,2011,8.5491,168.37,-0.78397,-45.672
-26.16,17.026,3621,2011,8.5491,168.37,-0.74734,-51.226
-26.16,17.026,8,2011,7.1764,-125.62,0.66556,36.912
-26.16,17.026,4128,2011,7.1764,-125.62,-0.99163,-86.926
-26.16,17.026,3336,2011,7.1764,-125.62,-0.9882,-83.149
-26.16,17.026,4437,2011,7.1764,-125.62,-0.82035,-49.94
-26.16,17.026,1804,2011,7.1764,-125.62,-0.36505,-26.007
-26.16,17.026,2111,2011,7.1764,-125.62,-0.94051,-63.598
-26.16,17.026,5617,2011,7.1764,-125.62,-0.91435,-68.846
-26.16,17.026,5811,2011,7.1764,-125.62,-0.60684,-42.354
-26.16,17.026,1726,2011,7.1764,-125.62,-0.82835,-48.778
-26.16,17.026,8264,2011,7.1764,-125.62,0.69546,39.181
-26.16,17.026,445,2011,35.397,140.24,0.91504,75.591
-26.16,17.026,2051,2011,35.397,140.24,0.80826,58.135
-26.16,17.026,5165,2011,35.397,140.24,-0.5524,-20.254
-26.16,17.026,6863,2011,35.397,140.24,-0.85129,-54.707
-26.16,17.026,1308,2011,35.397,140.24,0.90016,73.301
-26.16,17.026,8014,2011,35.397,140.24,-0.64921,-36.307
-26.16,17.026,4669,2011,35.397,140.24,0.93801,39.851
-26.16,17.026,669,2011,35.397,140.24,-0.36874,-26.951
-26.16,17.026,6421,2011,35.397,140.24,0.9974,58.714
-26.16,17.026,2771,2011,35.397,140.24,0.81309,48.579
-26.16,17.026,3893,2011,22.304,13.045,-0.50443,-20.95
-26.16,17.026,3161,2011,22.304,13.045,-0.014488,2.5838
-26.16,17.026,3034,2011,22.304,13.045,0.31833,39.643
-26.16,17.026,2541,2011,22.304,13.045,-0.55479,-46.473
-26.16,17.026,5064,2011,22.304,13.045,-0.86745,-82.241
-26.16,17.026,8710,2011,22.304,13.045,-0.21012,-33.46
-26.16,17.026,4286,2011,22.304,13.045,0.27312,32.087
-26.16,17.026,8583,2011,22.304,13.045,0.76812,47.335
-26.16,17.026,1528,2011,22.304,13.045,0.49159,30.297
-26.16,17.026,7781,2011,22.304,13.045,0.074775,1.0369
-26.16,17.026,6803,2011,79.246,-79.261,0.27593,68.706
-26.16,17.026,7154,2011,79.246,-79.261,0.53835,-38.016
-26.16,17.026,6014,2011,79.246,-79.261,-0.4688,45.149
-26.16,17.026,1127,2011,79.246,-79.261,-0.29689,-48.416
-26.16,17.026,4809,2011,79.246,-79.261,0.60416,26.287
-26.16,17.026,6138,2011,79.246,-79.261,-0.9825,-4.3742
-26.16,17.026,767,2011,79.246,-79.261,-0.26766,-44.003
-26.16,17.026,295,2011,79.246,-79.261,0.9788,22.157
-26.16,17.026,2888,2011,79.246,-79.261,0.76575,20.819
-26.16,17.026,8083,2011,79.246,-79.261,-0.77655,-6.474
-26.16,17.026,5257,2011,57.102,147.23,-0.74507,-72.465
-26.16,17.026,7212,2011,57.102,147.23,0.73127,75.733
-26.16,17.026,3794,2011,57.102,147.23,-0.69354,-60.49
-26.16,17.026,7402,2011,57.102,147.23,0.42032,65.398
-26.16,17.026,5442,2011,57.102,147.23,0.52404,-6.9161
-26.16,17.026,7592,2011,57.102,147.23,-0.024237,39.601
-26.16,17.026,968,2011,57.102,147.23,-0.11602,31.647
-26.16,17.026,2403,2011,57.102,147.23,-0.8138,-42.195
-26.16,17.026,6554,2011,57.102,147.23,-0.93489,-45.672
-26.16,17.026,3621,2011,57.102,147.23,-0.11559,-51.226
-26.16,17.026,8,2011,39.688,8.002,0.48125,36.912
-26.16,17.026,4128,2011,39.688,8.002,-0.74071,-86.926
-26.16,17.026,3336,2011,39.688,8.002,-0.69912,-83.149
-26.16,17.026,4437,2011,39.688,8.002,-0.56782,-49.94
-26.16,17.026,1804,2011,39.688,8.002,-0.2594,-26.007
-26.16,17.026,2111,2011,39.688,8.002,-0.43252,-63.598
-26.16,17.026,5617,2011,39.688,8.002,-0.59449,-68.846
-26.16,17.026,5811,2011,39.688,8.002,-0.48124,-42.354
-26.16,17.026,1726,2011,39.688,8.002,-0.26586,-48.778
-26.16,17.026,8264,2011,39.688,8.002,0.49692,39.181
-26.16,17.026,445,2011,55.758,-13.832,0.4281,75.591
-26.16,17.026,2051,2011,55.758,-13.832,0.15246,58.135
-26.16,17.026,5165,2011,55.758,-13.832,-0.14224,-20.254
-26.16,17.026,6863,2011,55.758,-13.832,-0.046952,-54.707
-26.16,17.026,1308,2011,55.758,-13.832,0.31336,73.301
-26.16,17.026,8014,2011,55.758,-13.832,0.15274,-36.307
-26.16,17.026,4669,2011,55.758,-13.832,-0.27156,39.851
-26.16,17.026,669,2011,55.758,-13.832,0.066292,-26.951
-26.16,17.026,6421,2011,55.758,-13.832,0.092324,58.714
-26.16,17.026,2771,2011,55.758,-13.832,-0.040414,48.579
-21.549,110.34,3893,2011,76.958,96.731,-0.90685,-16.648
-21.549,110.34,3161,2011,76.958,96.731,0.95372,1.4898
-21.549,110.34,3034,2011,76.958,96.731,-0.14657,45.216
-21.549,110.34,2541,2011,76.958,96.731,0.42048,-50.343
-21.549,110.34,5064,2011,76.958,96.731,-0.2907,-85.334
-21.549,110.34,8710,2011,76.958,96.731,0.15897,-38.976
-21.549,110.34,4286,2011,76.958,96.731,0.70367,33.967
